comments,duration,event,languages,name,published_date,views
209,585,TEDWomen 2010,28,Halla Tómasdóttir: A feminine response to Iceland's financial crash,1291834140,588691
893,673,TEDWomen 2010,36,Tony Porter: A call to men,1291933500,2235818
220,527,TEDWomen 2010,36,Kiran Bedi: A police chief with a difference,1292256591,849372
831,972,TEDWomen 2010,29,Hanna Rosin: New data on the rise of women,1292379480,851862
219,1028,TEDWomen 2010,32,Rufus Griscom + Alisa Volkman: Let's talk parenting taboos,1292510460,2108409
153,1040,TEDWomen 2010,28,Beverly + Dereck Joubert: Life lessons from big cats,1292858280,858303
868,898,TEDWomen 2010,46,Sheryl Sandberg: Why we have too few women leaders,1292943083,7431179
272,1387,TEDSalon NY2011,32,Barry Schwartz: Using our practical wisdom,1293809880,948622
409,250,TEDWomen 2010,57,Arianna Huffington: How to succeed? Get more sleep,1294066920,4241096
207,1268,TEDWomen 2010,30,"Deborah Rhodes: A test that finds 3x more breast tumors, and why it's not available to you",1294334700,892492
592,1053,TEDxToronto 2010,36,Neil Pasricha: The 3 A's of awesome,1294416840,2859644
205,652,TEDWomen 2010,32,Jody Williams: A realistic vision for world peace,1294673640,667218
250,473,TEDWomen 2010,38,Amber Case: We are all cyborgs now,1294758900,1475333
179,651,TEDSalon London 2010,29,Thomas Thwaites: How I built a toaster -- from scratch,1294849020,1301834
322,668,TEDWomen 2010,31,"Elizabeth Lesser: Take ""the Other"" to lunch",1294934220,1208946
342,1189,TEDWomen 2010,27,Naomi Klein: Addicted to risk,1295281200,900395
142,1085,TEDMED 2010,28,Charity Tillemann-Dick: Singing after a double lung transplant,1295368380,521502
55,996,TEDxGöteborg 2010,22,Anders Ynnerman: Visualizing the medical data explosion,1295538060,463366
114,364,TEDWomen 2010,30,Heather Knight: Silicon-based comedy,1295624340,757335
920,1290,TEDSalon London 2010,33,Martin Jacques: Understanding the rise of China,1295884020,2327025
98,993,TEDMED 2010,27,Thomas Goetz: It's time to redesign medical data,1295971087,497626
132,402,TEDWomen 2010,38,Liza Donnelly: Drawing on humor for change,1296054720,1300622
146,904,TEDxToronto 2011,26,"Ariel Garten: Know thyself, with a brain scanner",1296058080,399314
58,1233,TEDMED 2010,20,Bruce Feiler: The council of dads,1296149280,465856
76,607,TEDWomen 2010,25,Kate Orff: Reviving New York's rivers -- with oysters!,1296484980,316975
168,507,TEDWomen 2010,35,Johanna Blakley: Social media and the end of gender,1296660480,1272294
89,353,TEDWomen 2010,35,"Suheir Hammad: Poems of war, peace, women, power",1296835560,599444
189,844,TEDWomen 2010,27,Cynthia Breazeal: The rise of personal robots,1297180140,1064574
79,523,TEDWomen 2010,35,Hawa Abdi + Deqo Mohamed: Mother and daughter doctor-heroes,1297276080,348647
229,826,TEDSalon London 2010,32,Michael Pawlyn: Using nature's genius in architecture,1297351740,1740568
93,716,TEDxRotterdam 2010,31,Geert Chatrou: A whistleblower you haven't heard,1297437420,1917442
165,1068,TEDWomen 2010,27,Jacqueline Novogratz: Inspiring a life of immersion,1297870800,861056
107,779,TEDWomen 2010,35,Madeleine Albright: On being a woman and a diplomat,1298042940,729867
273,1098,TEDSalon London 2010,31,Noreena Hertz: How to use experts -- and when not to,1298303580,880598
38,954,TEDGlobal 2010,24,Iain Hutchison: Saving faces: A facial surgeon's craft,1298388360,620073
555,613,TEDWomen 2010,30,Elizabeth Lindsey: Curating humanity's heritage,1298478300,439180
82,1195,TEDMED 2010,23,Danny Hillis: Understanding cancer through proteomics,1298564220,420269
97,565,TEDWomen 2010,36,"Ahn Trio: A modern take on piano, violin, cello",1298650980,746852
163,1032,TED2011,32,Wadah Khanfar: A historic moment in the Arab world,1299095820,922923
378,1449,TED2011,38,JR: My wish: Use art to turn the world inside out,1299202320,2626483
190,591,TED2011,32,Wael Ghonim: Inside the Egyptian revolution,1299268740,914212
231,616,TED2011,35,Bill Gates: How state budgets are breaking US schools,1299270660,1866264
249,1044,TED2011,27,Anthony Atala: Printing a human kidney,1299526260,2783715
202,686,TEDWomen 2010,29,Courtney E. Martin: This isn't her mother's feminism,1299601440,953671
548,1227,TED2011,43,Sal Khan: Let's use video to reinvent education,1299681960,4609857
370,1192,TED2011,33,Deb Roy: The birth of a word,1299774060,2475423
226,1124,TED2011,33,David Brooks: The social animal,1300114680,1132752
239,1063,TED2011,30,Janna Levin: The sound the universe makes,1300198140,1119772
163,247,TED2011,48,Mark Bezos: A life lesson from a volunteer firefighter,1300286460,2178952
645,1105,TED2011,42,Sarah Kay: If I should have a daughter ...,1300460520,10529854
268,555,TEDWomen 2010,46,Hans Rosling: The magic washing machine,1300714380,2391977
232,421,TED2011,29,"Isabel Behncke: Evolution's gift of play, from bonobo apes to humans",1300734000,710619
226,383,TED2011,33,Eythor Bender: Human exoskeletons -- for war and healing,1300976580,1370710
214,640,TED2011,31,"Ralph Langner: Cracking Stuxnet, a 21st-century cyber weapon",1301404320,1349028
102,1091,TED2011,23,Handspring Puppet Co.: The genius puppetry behind War Horse,1301494920,1530711
289,254,TED2011,43,Sebastian Thrun: Google's driverless car,1301582160,2442977
270,874,TED2011,36,"Eric Whitacre: A virtual choir 2,000 voices strong",1301667960,3421371
86,248,TED2011,34,AnnMarie Thomas: Hands-on science with squishy circuits,1301883360,856326
278,938,TED2011,33,"Stanley McChrystal: Listen, learn ... then lead",1302014580,2467385
154,1168,TED2011,31,Morgan Spurlock: The greatest TED Talk ever sold,1302102000,2049103
158,469,TEDActive 2011,33,Mick Ebeling: The invention that unlocked a locked-in artist,1302184140,943624
207,1157,TEDWomen 2010,33,Caroline Casey: Looking past limits,1302273180,2030154
542,1060,TED2011,37,David Christian: The history of our world in 18 minutes,1302530400,7481004
221,425,TEDxToronto 2010,40,Dave Meslin: The antidote to apathy,1302618600,1612925
134,1169,TED2011,29,Roger Ebert: Remaking my voice,1302705478,1104345
324,250,TED2011,44,Marcin Jakubowski: Open-sourced blueprints for civilization,1302789600,1479352
480,1071,TED2011,42,Kathryn Schulz: On being wrong,1303221205,3976339
290,1190,TED2011,35,John Hunter: Teaching with the World Peace Game,1303310280,1394203
394,302,TED2011,53,Ric Elias: 3 things I learned while my plane crashed,1303482960,6636475
328,1041,TED2011,30,Harvey Fineberg: Are we ready for neo-evolution?,1303739898,1021180
236,274,TED2011,47,Mike Matas: A next-generation digital book,1304001240,1507048
507,544,TED2011,41,"Eli Pariser: Beware online ""filter bubbles""",1304298000,4039403
149,594,TEDWomen 2010,32,"Aicha el-Wafi + Phyllis Rodriguez: The mothers who found forgiveness, friendship",1304362260,820976
80,946,TED2011,29,Carlo Ratti: Architecture that senses and responds,1304433480,657251
144,400,TED2011,39,Suzanne Lee: Grow your own clothes,1304520180,1218882
162,468,TED2011,40,Louie Schwartzberg: The hidden beauty of pollination,1304691900,1885751
213,1075,TED2011,35,Paul Nicklen: Animal tales from icy wonderlands,1304951880,2004519
94,580,TED2011,32,"Fiorenzo Omenetto: Silk, the ancient material of the future",1305038700,747979
299,446,TED2011,51,Ron Gutman: The hidden power of smiling,1305123240,4653286
124,335,TED2011,39,Amit Sood: Building a museum of museums on the web,1305215280,612377
170,1104,TED2011,32,Ed Boyden: A light switch for neurons,1305462240,931567
143,1012,TED2011,31,Thomas Heatherwick: Building the Seed Cathedral,1305645000,1586547
427,494,TED2011,38,Elliot Krane: The mystery of chronic pain,1305728580,1778606
95,765,TED2011,34,"Edith Widder: The weird, wonderful world of bioluminescence",1305818400,1215549
309,179,TED2005,59,Terry Moore: How to tie your shoes,1305903060,6263759
79,1098,TED2011,27,Aaron Koblin: Visualizing ourselves ... with crowd-sourced data,1306112400,1474192
97,1389,TED2011,26,Bruce Aylward: How we'll stop polio for good,1306248840,509375
165,644,TEDWomen 2010,32,Shirin Neshat: Art in exile,1306338560,650274
72,561,TED2011,39,"Robert Gupta + Joshua Roman: On violin and cello, ""Passacaglia""",1306506993,769926
169,548,TED2011,32,Dennis Hong: Making a car for blind drivers,1306850700,703439
333,471,TED2011,30,Aaron O'Connell: Making sense of a visible quantum object,1306972800,1272198
188,324,TEDActive 2011,39,Jessi Arrington: Wearing nothing new,1307124300,1202928
189,996,TED2011,31,Jack Horner: Building a dinosaur from a chicken,1307404800,2442996
2492,566,TED2011,35,Janet Echelman: Taking imagination seriously,1307489760,1832930
383,553,TED2011,28,Paul Romer: The world's first charter city?,1307632440,461382
339,254,TEDActive 2011,41,JD Schramm: Break the silence for suicide attempt survivors,1307806740,1621707
281,1008,TED2011,30,Shea Hembrey: How I became 100 artists,1308061740,1486880
121,251,TED2011,41,Camille Seaman: Haunting photos of polar ice,1308237600,938456
100,1209,TED2011,34,Maya Beiser: A cello with many voices,1308327780,929077
279,1008,TED2011,26,Bill Ford: A future beyond traffic gridlock,1308581400,800056
220,653,TED2011,38,Daniel Tammet: Different ways of knowing,1308667620,1751030
78,213,TED2007,42,Jok Church: A circle of caring,1308753180,727487
85,676,TEDSalon London Spring 2011,32,Honor Harger: A history of the universe in sound,1308844980,909194
232,1021,TED2011,37,Rajesh Rao: A Rosetta Stone for a lost language,1309219200,1190085
92,341,TED2011,36,Robert Hammond: Building a park in the sky,1309445640,704205
736,207,TED2011,72,Matt Cutts: Try something new for 30 days,1309533240,8838874
159,605,TED2011,35,Nathan Myhrvold: Cooking as never seen before,1309878480,1396197
197,828,TEDSalon London Spring 2011,32,Jonathan Drori: The beautiful tricks of flowers,1309910400,938976
164,253,TED2011,37,Nina Tandon: Caring for engineered tissue,1310083200,490275
123,892,TEDGlobal 2011,34,Rebecca MacKinnon: Let's take back the Internet!,1310552100,735708
264,1073,TEDGlobal 2011,29,Maajid Nawaz: A global culture to fight extremism,1310639838,703559
316,1087,TEDGlobal 2011,34,"Tim Harford: Trial, error and the God complex",1310725320,1734555
199,818,TEDGlobal 2011,34,Nadia Al-Sakkaf: See Yemen through my eyes,1310998800,498409
222,1054,TEDGlobal 2011,39,"Mikko Hypponen: Fighting viruses, defending the net",1311085677,1660801
621,835,TEDGlobal 2011,37,"Thandie Newton: Embracing otherness, embracing myself",1311173580,2462734
292,922,TEDGlobal 2011,36,Kevin Slavin: How algorithms shape our world,1311259680,3688975
440,379,TEDGlobal 2011,45,Markus Fischer: A robot that flies like a bird,1311344765,6264902
212,1202,TEDGlobal 2011,31,Rory Stewart: Time to end the war in Afghanistan,1311605760,659276
238,1053,TEDGlobal 2011,34,Geoffrey West: The surprising math of cities and corporations,1311690720,1435933
212,977,TEDGlobal 2011,41,Paul Bloom: The origins of pleasure,1311778328,1948949
162,1150,TEDGlobal 2011,32,Josette Sheeran: Ending hunger now,1311865086,812508
351,470,TEDGlobal 2011,48,Julian Treasure: 5 ways to listen better,1311952186,5402228
189,329,TEDGlobal 2011,42,Adam Ostrow: After your final status update,1312210014,1134961
375,771,TEDGlobal 2011,37,Harald Haas: Wireless data from every light bulb,1312294129,2500389
405,1210,TEDGlobal 2011,43,Mark Pagel: How language transformed humanity,1312384537,1421357
75,325,TEDGlobal 2011,38,Jessica Green: Are we filtering the wrong microbes?,1312468436,551041
656,286,TED2011,39,Philip Zimbardo: The demise of guys?,1312556418,2190746
300,778,TEDWomen 2010,37,"Eve Ensler: Suddenly, my body",1312563975,1349669
131,613,TEDGlobal 2011,34,Alex Steffen: The shareable future of cities,1312818591,984738
82,703,TEDxBoston 2011,33,Dyan deNapoli: The great penguin rescue,1312902938,393695
311,1061,TEDGlobal 2011,35,Jeremy Gilley: One day of peace,1312988573,842057
131,264,TEDGlobal 2011,41,Lucianne Walkowicz: Finding planets around other stars,1313078566,1079565
380,307,TEDGlobal 2011,47,Marco Tempest: The magic of truth and lies (and iPods),1313162529,5447236
63,335,TED2011,41,Dan Ariely: Beware conflicts of interest,1314628174,1055562
143,1021,TEDGlobal 2011,33,Svante Pääbo: DNA clues to our inner neanderthal,1314717296,1399333
323,651,TEDGlobal 2011,35,Julia Bacha: Pay attention to nonviolence,1314803416,740934
156,364,TED2011,34,Skylar Tibbits: Can we make things that make themselves?,1314890942,983929
174,841,TEDWomen 2010,35,Joan Halifax: Compassion and the true meaning of empathy,1314978724,1451656
78,970,TED2011,27,Edward Tenner: Unintended consequences,1315319843,790122
109,840,TEDxParis 2010,30,Sarah Kaminsky: My father the forger,1315357260,593099
245,911,TEDGlobal 2011,29,Lee Cronin: Making matter come alive,1315494337,693722
159,270,TEDGlobal 2011,40,Raghava KK: Shake up your story,1315582057,946354
374,1131,TEDGlobal 2011,29,Yasheng Huang: Does democracy stifle economic growth?,1315838658,992224
185,1119,TEDGlobal 2011,36,Misha Glenny: Hire the hackers!,1315925159,1264969
167,545,TED2011,34,Kate Hartman: The art of wearable communication,1316012552,872169
148,662,TEDxBoston 2011,35,Richard Resnick: Welcome to the genomic revolution,1316100727,852507
161,792,TEDWomen 2010,30,Lauren Zalaznick: The conscience of television,1316185947,647752
592,1219,TEDGlobal 2011,33,Niall Ferguson: The 6 killer apps of prosperity,1316444824,1564173
318,848,TEDxBoston 2011,37,Jean-Baptiste Michel + Erez Lieberman Aiden: What we learned from 5 million books,1316533136,1783040
102,256,TEDGlobal 2011,39,Amy Lockwood: Selling condoms in the Congo,1316618681,834926
144,783,TEDGlobal 2011,29,Elizabeth Murchison: Fighting a contagious cancer,1316704682,484266
227,350,TED2011,35,"Sunni Brown: Doodlers, unite!",1316785400,1258574
231,1112,TEDGlobal 2011,33,Abraham Verghese: A doctor's touch,1317044405,1390908
155,376,TEDGlobal 2011,37,Geoff Mulgan: A short intro to the Studio School,1317136687,667985
53,516,TEDGlobal 2011,33,Jarreth Merz: Filming democracy in Ghana,1317222804,399332
339,859,TEDGlobal 2011,39,Ben Goldacre: Battling bad science,1317309649,2204314
117,355,TEDGlobal 2011,29,Danielle de Niese: A flirtatious aria,1317394229,787092
514,1034,TEDGlobal 2011,32,Yang Lan: The generation that's remaking China,1317654201,1776828
371,349,TED2011,47,"Graham Hill: Less stuff, more happiness",1317827330,3729820
316,658,TEDGlobal 2011,39,Mike Biddle: We can recycle plastic,1317913803,975365
42,1176,TEDGlobal 2011,29,Charles Hazlewood: Trusting the ensemble,1318001156,502832
252,1109,TEDGlobal 2011,38,Alison Gopnik: What do babies think?,1318259576,2901853
107,1035,TEDSalon London Spring 2011,31,Richard Seymour: How beauty feels,1318345968,950387
58,341,TEDGlobal 2011,34,Ian Ritchie: The day I turned down Tim Berners-Lee,1318432631,576592
561,1130,TEDGlobal 2011,39,Pamela Meyer: How to spot a liar,1318516493,16861578
259,450,TEDGlobal 2011,33,Jae Rhim Lee: My mushroom burial suit,1318605332,1426518
359,1147,TEDGlobal 2011,45,Bunker Roy: Learning from a barefoot movement,1318864131,3630894
301,765,TEDGlobal 2011,29,Justin Hall-Tipping: Freeing energy from the grid,1318949339,1048905
88,564,TEDxParis 2010,31,Guy-Philippe Goldstein: How cyberattacks threaten real-world peace,1319038066,471545
84,1131,TEDGlobal 2011,23,"Todd Kuiken: A prosthetic arm that ""feels""",1319123389,841471
148,259,TEDGlobal 2011,34,Nathalie Miebach: Art made of storms,1319210274,729857
1058,1014,TEDGlobal 2011,40,Richard Wilkinson: How economic inequality harms societies,1319468736,2487499
311,900,TEDGlobal 2011,34,Malcolm Gladwell: The strange tale of the Norden bombsight,1319642488,1067460
142,767,TEDxBoston 2011,27,Jay Bradner: Open-source cancer research,1319729080,507746
70,1095,TED2011,31,Béatrice Coron: Stories cut from paper,1319813456,933319
138,870,TEDGlobal 2011,36,"Hasan Elahi: FBI, here I am!",1320074148,822884
310,994,TEDGlobal 2011,37,"Paul Zak: Trust, morality -- and oxytocin?",1320159221,1529057
106,578,TEDGlobal 2011,31,Anna Mracek Dietrich: A plane you can drive,1320247325,924764
250,1199,TEDGlobal 2011,30,Daniel Wolpert: The real reason for brains,1320332130,1736183
93,344,TEDGlobal 2011,43,"Marco Tempest: Augmented reality, techno-magic",1320421277,1042789
188,877,TEDSalon London Spring 2011,30,Martin Hanczyc: The line between life and not-life,1320681639,720940
104,470,TEDGlobal 2011,37,Aparna Rao: High-tech art (with a sense of humor),1320766364,777463
93,740,TEDGlobal 2011,32,Ben Kacyra: Ancient wonders captured in 3D,1320857641,487006
104,921,TEDGlobal 2011,35,Allan Jones: A map of the brain,1320940970,1033748
120,888,TEDGlobal 2011,30,Yves Rossy: Fly with the Jetman,1321372794,7900891
196,983,TEDGlobal 2011,29,Cynthia Kenyon: Experiments that hint of longer lives,1321545834,847439
160,518,TEDGlobal 2011,35,Robin Ince: Science versus wonder?,1321632200,670245
157,856,TEDxBoulder 2011,36,Phil Plait: How to defend Earth from asteroids,1321891062,2042272
103,316,TEDGlobal 2011,34,"Péter Fankhauser: Meet Rezero, the dancing ballbot",1321977817,558524
172,230,TED2011,48,Damon Horowitz: Philosophy in prison,1322497367,1145700
217,1006,TEDGlobal 2011,37,Annie Murphy Paul: What we learn before we're born,1322584286,1757711
97,959,TEDMED 2011,27,Charles Limb: Building the musical muscle,1322752556,571200
219,1011,TEDSalon NY2011,34,Kathryn Schulz: Don't regret regret,1322841010,1791790
84,686,TEDxBoulder 2011,0,Leslie Dodson: Don't misrepresent Africa,1322924466,121186
117,868,TED2010,30,Cheryl Hayashi: The magnificence of spider silk,1323273005,764971
417,973,TEDMED 2011,31,Yoav Medan: Ultrasound surgery -- healing without cuts,1323361688,698388
113,791,TEDSalon NY2011,30,Stefon Harris: There are no mistakes on the bandstand,1323447204,653303
86,284,TEDGlobal 2011,44,Monika Bulaj: The hidden light of Afghanistan,1323706025,550740
224,968,TEDMED 2011,23,Quyen Nguyen: Color-coded surgery,1323792210,1109932
155,991,TEDGlobal 2011,29,Pavan Sukhdev: Put a value on nature!,1323879776,633715
176,574,TED2011,34,Homaro Cantu + Ben Roche: Cooking as alchemy,1323966429,857205
48,673,TEDxDU 2011,33,Ramona Pierson: An unexpected place of healing,1324060648,369363
363,1122,TED2011,32,Antonio Damasio: The quest to understand consciousness,1324310558,1692225
110,601,TEDMED 2011,29,Sheila Nirenberg: A prosthetic eye to treat blindness,1324397317,393726
231,959,TEDSalon NY2011,36,Daniel Goldstein: The battle between your present and future self,1324485231,2119412
108,763,TEDGlobal 2011,32,Karen Tse: How to stop torture,1324569435,532416
166,522,TEDMED 2011,40,AJ Jacobs: How healthy living nearly killed me,1325604002,1468930
295,680,TEDxWomen 2011,41,Jane Fonda: Life's third act,1325693938,2370111
161,454,TEDxZurich 2011,37,"Sebastian Wernicke: 1,000 TED Talks in six words",1325867434,618729
41,581,TEDxBoston 2011,0,Michelle Borkin: Can astronomers help doctors?,1326034443,161462
170,976,TEDxWomen 2011,25,"Lauren Hodge, Shree Bose + Naomi Shah: Award-winning teenage science in action",1326211816,913084
45,330,TEDxWomen 2011,36,"Morley: ""Women of Hope""",1326471113,310126
145,217,TEDGlobal 2011,38,Sonaar Luthra: Meet the Water Canary,1326731605,353749
1328,1160,TEDGlobal 2011,42,Alain de Botton: Atheism 2.0,1326812704,2203020
689,839,TEDSalon NY2012,41,Clay Shirky: Why SOPA is a bad idea,1326908851,1275141
110,965,TEDSalon NY2011,35,Sheena Iyengar: How to make choosing easier,1326987966,2314111
230,889,TEDSalon London Spring 2011,20,Lisa Harouni: A primer on 3D printing,1327335470,1595655
100,1017,TEDMED 2011,26,Diana Nyad: Extreme swimming with the world's most dangerous jellyfish,1327422189,611461
507,1168,TEDxToronto 2010,31,Brian Goldman: Doctors make mistakes. Can we talk about that?,1327510219,1324838
65,796,TEDxWomen 2011,32,"Gayle Tzemach Lemmon: Women entrepreneurs, example not exception",1327680405,548121
113,726,TEDxBoston 2011,22,Mick Mountz: What happens inside those massive warehouses?,1327849087,276779
187,935,TEDMED 2011,28,Bill Doyle: Treating cancer with electric fields,1328025674,550715
71,1150,TED1994,22,Danny Hillis: Back to the future (of 1994),1328285197,581419
86,543,TEDSalon London Spring 2011,34,Neil Burgess: How your brain tells you where you are,1328543939,1196436
94,653,TEDWomen 2010,28,"Sheikha Al Mayassa: Globalizing the local, localizing the global",1328718495,642142
111,381,TEDSalon London Fall 2011,44,Erik Johansson: Impossible photography,1328889687,3680820
267,374,TEDxToronto 2010,38,Drew Dudley: Everyday leadership,1328972630,3119947
101,1068,TEDWomen 2010,23,Tyrone Hayes + Penelope Jagessar Chaffer: The toxic baby,1329150708,450706
305,1177,TEDGlobal 2011,35,Neil MacGregor: 2600 years of history in one object,1329755853,983994
110,1065,TEDSalon NY2011,30,"Shlomo Benartzi: Saving for tomorrow, tomorrow",1330015223,1332298
151,736,TEDxWomen 2011,36,Tan Le: My immigration story,1330102777,1072306
212,440,TEDYouth 2011,38,Kevin Allocca: Why videos go viral,1330366155,2145157
24,1007,TEDGlobal 2011,20,Paul Snelgrove: A census of the ocean,1330449221,293342
445,974,TED2012,30,Peter Diamandis: Abundance is our future,1330536600,1363726
786,1006,TED2012,30,Paul Gilding: The Earth is full,1330536600,1174189
376,1006,TED2012,34,Vijay Kumar: Robots that fly ... and cooperate,1330616091,4234334
1155,1144,TED2012,44,Susan Cain: The power of introverts,1330720092,17629275
717,1421,TED2012,32,Bryan Stevenson: We need to talk about an injustice,1330964330,3791888
247,1156,TED2012,31,Andrew Stanton: The clues to a great story,1331051974,2702500
844,1071,TED2012,30,James Hansen: Why I must speak out about climate change,1331136539,1243930
216,731,TED2012,35,Jennifer Pahlka: Coding a better government,1331222853,827607
324,229,TED2012,51,Improv Everywhere: A TED speaker's worst nightmare,1331309010,2950307
497,1096,TED2012,31,"Jonathan Haidt: Religion, evolution, and the ecstasy of self-transcendence",1331737475,1129577
241,311,TED2012,44,Rob Reid: The $8 billion iPod,1331824192,2598055
707,1238,TED2012,38,Brené Brown: Listening to shame,1331911014,7988894
514,1182,TED2012,22,T. Boone Pickens: Let's transform energy -- with natural gas,1332171822,613676
162,959,TEDxWomen 2011,29,Noel Bairey Merz: The single biggest health threat women face,1332343812,786180
407,212,TED2012,43,"Taylor Wilson: Yup, I built a nuclear fusion reactor",1332428899,3192405
96,913,TED2012,27,"Billy Collins: Everyday moments, caught in time",1332517375,1140425
361,915,TED2012,34,Donald Sadoway: The missing link to renewable energy,1332775185,1803069
486,1501,TED2012,22,Regina Dugan: From mach-20 glider to hummingbird drone,1332860616,1618434
104,879,TED2012,34,"Leymah Gbowee: Unlock the intelligence, passion, greatness of girls",1332948195,1080869
234,327,TED2012,37,"Ayah Bdeir: Building blocks that blink, beep and teach",1333033205,1168080
98,391,TED2012,35,Marco Tempest: A magical tale (with augmented reality),1333119630,1394503
587,1188,TED2012,33,"Sherry Turkle: Connected, but alone?",1333465749,4066376
111,1036,TED2012,36,"Chip Kidd: Designing books is no laughing matter. OK, it is.",1333552585,1752014
82,396,TED2012,31,Jack Choi: On the virtual dissection table,1333638851,975115
177,239,TED2012,41,Lucy McRae: How can technology transform the human body?,1333726836,1565486
168,684,TED2012,40,Frank Warren: Half a million secrets,1333984091,3055565
124,394,TED2012,28,Abigail Washburn: Building US-China relations ... by banjo,1334329344,981351
191,1159,TED2012,24,Atul Gawande: How do we heal medicine?,1334590118,1654299
135,400,TED2012,31,Drew Curtis: How I beat a patent troll,1334674843,1061687
62,1079,TEDSalon London Fall 2011,23,Taryn Simon: The stories behind the bloodlines,1334761478,777180
129,698,TEDxWomen 2011,31,Laura Carstensen: Older people are happier,1334849142,1197677
53,331,TED2012,30,Christina Warinner: Tracking ancient diseases using ... plaque,1334934782,651717
763,1307,TED2012,31,Brian Greene: Is our universe the only universe?,1335194343,3327164
208,741,TED2012,30,Eduardo Paes: The 4 commandments of cities,1335453094,834897
157,324,TED2012,40,Nancy Lublin: Texting that saves lives,1335539553,979094
79,726,TED2012,21,Liz Diller: A new museum wing ... in a giant bubble,1335799925,661645
374,1630,TEDSalon NY2012,22,Amory Lovins: A 40-year plan for energy,1335886230,1144360
68,538,TED2012,26,Reuben Margolin: Sculpting waves in wood and time,1335970812,621547
257,399,TED2012,32,Gary Kovacs: Tracking our online trackers,1336057219,2098639
128,1213,TED2012,25,Michael Tilson Thomas: Music and emotion through time,1336402784,1281099
67,608,TED2012,29,"Karen Bass: Unseen footage, untamed nature",1336577559,737937
240,1228,TED2012,34,Joshua Foer: Feats of memory anyone can do,1336662012,4754217
151,247,TED2012,39,"Renny Gleeson: 404, the story of a page not found",1336748905,1605113
240,1060,TED2012,32,Tali Sharot: The optimism bias,1337008253,1995401
101,266,TED2012,38,Jean-Baptiste Michel: The mathematics of history,1337094009,1183303
213,706,TED2012,34,David Kelley: How to build your creative confidence,1337182252,4389731
79,292,TED2012,30,Carl Schoonover: How to look inside the brain,1337266889,890283
68,391,TED2012,34,JR: One year of turning the world inside out,1337353546,1128212
85,430,TED2012,30,Nathan Wolfe: What's left to explore?,1337611114,872641
76,1147,TED2012,25,Philippe Petit: The journey across the high wire,1337785331,640744
253,583,TED2012,28,Reggie Watts: Beats that defy boxes,1337958032,9315931
109,742,TED2012,38,Quixotic Fusion: Dancing with light,1338563439,1383079
120,680,TEDMED 2012,27,Diane Kelly: What we didn't know about penis anatomy,1338908391,3886045
378,237,TED2012,54,Terry Moore: Why is 'x' the unknown?,1338994859,3257749
104,181,TED2012,40,Damian Palin: Mining minerals from seawater,1339086629,940703
63,383,TED2012,35,"John Hodgman: Design, explained.",1339171010,1128896
68,1317,TED2012,22,John Hockenberry: We are all designers,1339428260,737230
216,994,TEDMED 2012,25,Rebecca Onie: What if our healthcare system kept us healthy?,1339513206,979799
75,792,TEDSalon London Spring 2012,26,Beeban Kidron: The shared wonder of film,1339599810,765840
78,320,TED2012,37,Sarah Parcak: Archaeology from space,1339686042,953825
76,624,TEDMED 2012,22,Ivan Oransky: Are we over-medicalized?,1340118069,641193
186,365,TED2012,39,Marco Tempest: The electric rise and fall of Nikola Tesla,1340204553,1721411
104,371,TED2012,38,"Peter Norvig: The 100,000-student classroom",1340292861,1054590
150,896,TEDMED 2012,28,E.O. Wilson: Advice to a young scientist,1340636423,1057964
109,946,TEDGlobal 2012,26,Massimo Banzi: How Arduino is open-sourcing imagination,1340805363,1778974
156,1070,TEDGlobal 2012,26,Don Tapscott: Four principles for the open world,1340893897,1009356
254,892,TEDGlobal 2012,29,Elyn Saks: A tale of mental illness -- from the inside,1340976996,3247799
309,625,TEDGlobal 2012,29,Boaz Almog: The levitating superconductor,1341242739,2364799
211,386,TEDGlobal 2012,38,Alanna Shaikh: How I'm preparing to get Alzheimer's,1341327608,1280380
211,1010,TEDGlobal 2012,33,Usman Riaz + Preston Reed: A young guitarist meets his hero,1341586444,3346345
554,1170,TEDGlobal 2012,30,Jane McGonigal: The game that can give you 10 extra years of life,1341846140,6141140
198,863,TEDMED 2012,24,Jonathan Eisen: Meet your microbes,1341932967,736224
458,1165,TEDGlobal 2012,27,Marc Goodman: A vision of crimes in the future,1342105686,1217317
48,600,TED2012,27,Jared Ficklin: New ways to see music (with color! and fire!),1342193297,669088
45,285,TED2012,32,Gabriel Barcia-Colombo: Capturing memories in video art,1342365152,729993
197,978,TEDGlobal 2012,25,Mina Bissell: Experiments that point to a new understanding of cancer,1342451934,990712
138,730,TEDGlobal 2012,22,Jamie Drummond: Let's crowdsource the world's goals,1342537652,509747
140,484,TEDGlobal 2012,26,Matt Mills: Image recognition that triggers augmented reality,1342710018,2623011
277,575,TEDGlobal 2012,36,Neil Harbisson: I listen to color,1342796438,2468887
203,1003,TEDGlobal 2012,22,James Stavridis: A Navy Admiral's thoughts on global security,1343055617,721266
227,596,TEDGlobal 2012,34,Malte Spitz: Your phone company is watching,1343142603,1619108
135,861,TEDSalon London Spring 2012,36,Tracy Chevalier: Finding the story inside the painting,1343230066,1191702
404,662,TEDGlobal 2012,26,Ramesh Raskar: Imaging at a trillion frames per second,1343314919,4039820
131,667,TEDGlobal 2012,26,Michael Hansmeyer: Building unimaginable shapes,1343402236,863507
